Date,time_step_counter,season_counter,dap,gdd,gdd_cum,z_root,canopy_cover,canopy_cover_ns,biomass,biomass_ns,harvest_index,harvest_index_adj,DryYield,FreshYield,YieldPot
2025-10-01,0.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-02,1.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-03,2.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04,3.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-05,4.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-06,5.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-07,6.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,7.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,8.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-10,9.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-11,10.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-12,11.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-13,12.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,13.0,-1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-15,14.0,0.0,1.0,18.97,18.97,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16,15.0,0.0,2.0,18.06,37.03,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17,16.0,0.0,3.0,14.64,51.67,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-18,17.0,0.0,4.0,12.59,64.26,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-19,18.0,0.0,5.0,11.285,75.545,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,19.0,0.0,6.0,8.41,83.955,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-21,20.0,0.0,7.0,9.795,93.75,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-22,21.0,0.0,8.0,11.115,104.865,0.31429501214065503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-23,22.0,0.0,9.0,11.504999999999999,116.36999999999999,0.346665127763267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24,23.0,0.0,10.0,13.18,129.54999999999998,0.3755580119871119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-25,24.0,0.0,11.0,13.575,143.12499999999997,0.3755580119871119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-26,25.0,0.0,12.0,14.48,157.60499999999996,0.3755580119871119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-27,26.0,0.0,13.0,13.18,170.78499999999997,0.39903839893530957,0.0675,0.07089058257723316,2.0100853433448984,2.106905466754781,0.0,0.0,0.0,0.0,0.0
2025-10-28,27.0,0.0,14.0,10.01,180.79499999999996,0.4103670914107985,0.07089058257723316,0.07089058257723316,3.8311074412862967,3.927927564696179,0.0,0.0,0.0,0.0,0.0
2025-10-29,28.0,0.0,15.0,12.965,193.75999999999996,0.4318350504563867,0.07445147700947427,0.07445147700947427,6.029856835970428,6.12667695938031,0.0,0.0,0.0,0.0,0.0
2025-10-30,29.0,0.0,16.0,14.32,208.07999999999996,0.4525205945270948,0.07819123820647572,0.07819123820647572,8.42131749745694,8.518137620866824,0.0,0.0,0.0,0.0,0.0
2025-10-31,30.0,0.0,17.0,17.465,225.54499999999996,0.4725266831897016,0.08211885079840409,0.08211885079840409,10.927190274878038,11.024010398287922,0.0,0.0,0.0,0.0,0.0
2025-11-01,31.0,0.0,18.0,16.345,241.88999999999996,0.491934671531718,0.08624375072106301,0.08624375072106301,13.552649826294763,13.649469949704647,0.0,0.0,0.0,0.0,0.0
2025-11-02,32.0,0.0,19.0,16.775,258.66499999999996,0.5108102576511594,0.09057584788536044,0.09057584788536044,16.303074325724882,16.399894449134766,0.0,0.0,0.0,0.0,0.0
2025-11-03,33.0,0.0,20.0,14.86,273.525,0.5292074624739073,0.09512554998548226,0.09512554998548226,19.184050277570716,19.2808704009806,0.0,0.0,0.0,0.0,0.0
2025-11-04,34.0,0.0,21.0,13.025,286.54999999999995,0.5471713867956137,0.0998800884223331,0.09990378750297112,22.094225862192094,22.19169654422725,0.0,0.0,0.0,0.0,0.0
2025-11-05,35.0,0.0,22.0,13.695,300.24499999999995,0.5647401775833134,0.10489715046110747,0.10492203996678115,25.177259977709557,25.27541774752836,0.0,0.0,0.0,0.0,0.0
2025-11-06,36.0,0.0,23.0,13.28,313.5249999999999,0.581946465474811,0.11016622380562355,0.11019236353239786,28.3836689003304,28.482538947755074,0.0,0.0,0.0,0.0,0.0
2025-11-07,37.0,0.0,24.0,11.535,325.05999999999995,0.5988184383558902,0.11569996719873342,0.11572741994628069,31.576543095130635,31.676120004657772,0.0,0.0,0.0,0.0,0.0
2025-11-08,38.0,0.0,25.0,12.3,337.35999999999996,0.5988184383558902,0.12144735895614363,0.12154050696521408,35.009540829948506,35.111565699809894,0.0,0.0,0.0,0.0,0.0
2025-11-09,39.0,0.0,26.0,12.235,349.59499999999997,0.5988184383558902,0.12738489914399528,0.12764559030364875,38.59108998735037,38.6999035846265,0.0,0.0,0.0,0.0,0.0
2025-11-10,40.0,0.0,27.0,12.165000000000001,361.76,0.5988184383558902,0.13363187584249472,0.13405733718578494,42.32666493491692,42.44645073215089,0.0,0.0,0.0,0.0,0.0
2025-11-11,41.0,0.0,28.0,11.23,372.99,0.5988184383558902,0.13995697483015687,0.14079115158300556,46.08152270548888,46.2218688944574,0.0,0.0,0.0,0.0,0.0
2025-11-12,42.0,0.0,29.0,11.68,384.67,0.5988184383558902,0.14641607916952912,0.14786321122131565,50.07492246123304,50.25137059868857,0.0,0.0,0.0,0.0,0.0
2025-11-13,43.0,0.0,30.0,11.36,396.03000000000003,0.5988184383558902,0.15309775615126464,0.15529050644769696,54.17708662898365,54.40702767594223,0.0,0.0,0.0,0.0,0.0
2025-11-14,44.0,0.0,31.0,12.115,408.14500000000004,0.5988184383558902,0.1599391168995551,0.16309088104875288,58.57368188934045,58.882122731845236,0.0,0.0,0.0,0.0,0.0
2025-11-15,45.0,0.0,32.0,12.780000000000001,420.92500000000007,0.5988184383558902,0.16604761627005146,0.17128307511970856,63.205619530893046,63.64571279710965,0.0,0.0,0.0,0.0,0.0
2025-11-16,46.0,0.0,33.0,11.815000000000001,432.74000000000007,0.5988184383558902,0.1743883296732564,0.17988677008675746,67.91037189474935,68.48346619243031,0.0,0.0,0.0,0.0,0.0
2025-11-17,47.0,0.0,34.0,12.185,444.92500000000007,0.5988184383558902,0.18314800422529987,0.18892263599091902,72.88910789029599,73.60214940059745,0.0,0.0,0.0,0.0,0.0
2025-11-18,48.0,0.0,35.0,11.77,456.69500000000005,0.6131583749835856,0.19234768470206026,0.19841238114700452,78.01628967790062,78.87258918864975,0.0,0.0,0.0,0.0,0.0
2025-11-19,49.0,0.0,36.0,11.795,468.49000000000007,0.627334390721644,0.2020094729764594,0.2083788042969953,83.37629866526686,84.3814183297894,0.0,0.0,0.0,0.0,0.0
2025-11-20,50.0,0.0,37.0,10.305,478.7950000000001,0.6413537333334208,0.21215658111734884,0.21884584938312965,88.52564918235163,89.6727917625847,0.0,0.0,0.0,0.0,0.0
2025-11-21,51.0,0.0,38.0,10.24,489.0350000000001,0.6552231076998478,0.2228133871555982,0.22983866307228865,93.87293785109817,95.16653243774545,0.0,0.0,0.0,0.0,0.0
2025-11-22,52.0,0.0,39.0,9.5,498.5350000000001,0.6689487321112746,0.23400549365136233,0.2413836551698807,99.06835113481627,100.50319151456124,0.0,0.0,0.0,0.0,0.0
2025-11-23,53.0,0.0,40.0,7.965,506.50000000000006,0.6825363871992789,0.24575978920323127,0.2535085620683674,103.31589219674187,104.86531459107526,0.0,0.0,0.0,0.0,0.0
2025-11-24,54.0,0.0,41.0,8.015,514.5150000000001,0.6959914586582759,0.25810451304703824,0.26624251338286276,107.79187325929398,109.46105564241081,0.0,0.0,0.0,0.0,0.0
2025-11-25,55.0,0.0,42.0,8.645,523.1600000000001,0.6959914586582759,0.27106932289952024,0.2796161019338953,113.03226456063832,114.84045639024481,0.0,0.0,0.0,0.0,0.0
2025-11-26,56.0,0.0,43.0,7.51,530.6700000000001,0.6959914586582759,0.284685366209824,0.29366145724546444,117.37116369701772,119.29341222819922,0.0,0.0,0.0,0.0,0.0
2025-11-27,57.0,0.0,44.0,7.555000000000001,538.225,0.6959914586582759,0.2989853549900354,0.30841232273496627,121.94099401548497,123.98222874877129,0.0,0.0,0.0,0.0,0.0
2025-11-28,58.0,0.0,45.0,8.504999999999999,546.73,0.6959914586582759,0.31400364440451073,0.3239041367804356,127.72811512180432,129.91852624620648,0.0,0.0,0.0,0.0,0.0
2025-11-29,59.0,0.0,46.0,7.365,554.095,0.6959914586582759,0.32974237212821234,0.3401741178598651,132.45202632636293,134.76333515885338,0.0,0.0,0.0,0.0,0.0
2025-11-30,60.0,0.0,47.0,4.93,559.025,0.6959914586582759,0.3461862418805463,0.3572613539671439,134.51690723032587,136.88106747826333,0.0,0.0,0.0,0.0,0.0
2025-12-01,61.0,0.0,48.0,4.65,563.675,0.6959914586582759,0.3634624797116292,0.3752068965194362,136.40269832220338,138.81504659418343,0.0,0.0,0.0,0.0,0.0
2025-12-02,62.0,0.0,49.0,4.865,568.54,0.6959914586582759,0.3814828523051742,0.39405385898160683,138.5685407390804,141.03664648737683,0.0,0.0,0.0,0.0,0.0
2025-12-03,63.0,0.0,50.0,4.765000000000001,573.305,0.6959914586582759,0.4003550794296846,0.41384752044463685,140.71634320662446,143.24028040987136,0.0,0.0,0.0,0.0,0.0
2025-12-04,64.0,0.0,51.0,5.96,579.265,0.6959914586582759,0.42005844575351636,0.43463543440686986,144.39481647763057,147.01591020508545,0.0,0.0,0.0,0.0,0.0
2025-12-05,65.0,0.0,52.0,6.52,585.785,0.6959914586582759,0.44054466166325956,0.45646754301943426,149.03323824703975,151.78016793761444,0.0,0.0,0.0,0.0,0.0
2025-12-06,66.0,0.0,53.0,6.95,592.735,0.6959914586582759,0.46170039681924196,0.4792274735698536,154.51979633485647,157.42082750866678,0.0,0.0,0.0,0.0,0.0
2025-12-07,67.0,0.0,54.0,6.5600000000000005,599.295,0.6959914586582759,0.4833709782089923,0.5013037453304718,159.55631399234943,162.59368942042406,0.0,0.0,0.0,0.0,0.0
2025-12-08,68.0,0.0,55.0,5.335,604.63,0.6959914586582759,0.5041798857562951,0.5223241445099857,162.84645143285195,165.9691062750019,0.0,0.0,0.0,0.0,0.0
2025-12-09,69.0,0.0,56.0,6.11,610.74,0.6959914586582759,0.5237256699984425,0.542339171796175,167.4254037332347,170.66384400659632,0.0,0.0,0.0,0.0,0.0
2025-12-10,70.0,0.0,57.0,4.755,615.495,0.6959914586582759,0.5433393045842325,0.5613969125101251,170.10929979469068,173.41047680126613,0.0,0.0,0.0,0.0,0.0
2025-12-11,71.0,0.0,58.0,3.98,619.475,0.6959914586582759,0.5626917083525327,0.5795431521293319,171.98313498687673,175.32335839838075,0.0,0.0,0.0,0.0,0.0
2025-12-12,72.0,0.0,59.0,3.8850000000000002,623.36,0.6959914586582759,0.5810111219395804,0.5968214862855226,173.80541074395168,177.1797913509087,0.0,0.0,0.0,0.0,0.0
2025-12-13,73.0,0.0,60.0,2.955,626.315,0.6959914586582759,0.5983392255292925,0.6132734255014576,174.8955550102428,178.28850311681092,0.0,0.0,0.0,0.0,0.0
2025-12-14,74.0,0.0,61.0,2.2600000000000002,628.575,0.6959914586582759,0.6151234357151814,0.6289384949183403,175.59463812717482,178.9982070176103,0.0,0.0,0.0,0.0,0.0
2025-12-15,75.0,0.0,62.0,2.555,631.13,0.6959914586582759,0.6310509455092372,0.643854329253424,176.46794572049276,179.88340331234494,0.0,0.0,0.0,0.0,0.0
2025-12-16,76.0,0.0,63.0,2.495,633.625,0.6959914586582759,0.6461488597354068,0.65805676321595,177.319958242275,180.74587211847665,0.0,0.0,0.0,0.0,0.0
2025-12-17,77.0,0.0,64.0,0.25500000000000034,633.88,0.6959914586582759,0.6604970409457005,0.6715799175986366,177.36883238167783,180.79528856905767,0.0,0.0,0.0,0.0,0.0
2025-12-18,78.0,0.0,65.0,1.68,635.56,0.6959914586582759,0.6741276919821525,0.6844562812515499,177.8399719288345,181.27117073549118,0.0,0.0,0.0,0.0,0.0
2025-12-19,79.0,0.0,66.0,1.775,637.3349999999999,0.6959914586582759,0.6870905821574689,0.6967167891352978,178.35721709275018,181.79314848554657,0.0,0.0,0.0,0.0,0.0
2025-12-20,80.0,0.0,67.0,3.5349999999999997,640.8699999999999,0.6959914586582759,0.6993342840401862,0.7083908966410636,180.06159688515018,183.51186316798098,0.0,0.0,0.0,0.0,0.0
2025-12-21,81.0,0.0,68.0,2.87,643.7399999999999,0.6959914586582759,0.7109445372564738,0.7195066503560325,181.221516227117,184.6808083613998,0.0,0.0,0.0,0.0,0.0
2025-12-22,82.0,0.0,69.0,1.6149999999999998,645.3549999999999,0.6959914586582759,0.7219958769152875,0.7300907554442219,181.68691623966694,185.1495638579086,0.0,0.0,0.0,0.0,0.0
2025-12-23,83.0,0.0,70.0,1.9649999999999999,647.3199999999999,0.6959914586582759,0.7325146553097899,0.7401686398045941,182.31570404246875,185.78255819754884,0.0,0.0,0.0,0.0,0.0
2025-12-24,84.0,0.0,71.0,1.435,648.7549999999999,0.6959914586582759,0.7425041870068823,0.7497645151605911,182.71687492462993,186.1862304556826,0.0,0.0,0.0,0.0,0.0
2025-12-25,85.0,0.0,72.0,1.46,650.2149999999999,0.6959914586582759,0.7520257225656566,0.7589014352278527,183.13112742936232,186.60288910631954,0.0,0.0,0.0,0.0,0.0
2025-12-26,86.0,0.0,73.0,2.105,652.3199999999999,0.6959914586582759,0.7610828524159157,0.767601351099869,183.84856148713777,187.32421339569854,0.0,0.0,0.0,0.0,0.0
2025-12-27,87.0,0.0,74.0,2.45,654.77,0.6959914586582759,0.7696437299559151,0.7758851639846245,184.7743246580515,188.25471455907214,0.0,0.0,0.0,0.0,0.0
2025-12-28,88.0,0.0,75.0,2.105,656.875,0.6959914586582759,0.7777751838473175,0.7837727754189333,185.50167713868373,188.98559641153128,0.0,0.0,0.0,0.0,0.0
2025-12-29,89.0,0.0,76.0,2.4,659.275,0.6959914586582759,0.7854944380914094,0.7912831350811041,186.4075248370924,189.89563351122894,0.0,0.0,0.0,0.0,0.0
2025-12-30,90.0,0.0,77.0,3.5200000000000005,662.795,0.6959914586582759,0.7926768789593699,0.7984342863168021,188.2385277042004,191.73496160644783,0.0,0.0,0.0,0.0,0.0
2025-12-31,91.0,0.0,78.0,1.9399999999999995,664.735,0.6959914586582759,0.7996056519191959,0.8052434094874817,188.89028753147855,192.38959154837426,0.0,0.0,0.0,0.0,0.0
2026-01-01,92.0,0.0,79.0,2.6799999999999997,667.415,0.6959914586582759,0.8061954719663708,0.8117268632455339,190.00246953052752,193.50652946234635,0.0,0.0,0.0,0.0,0.0
2026-01-02,93.0,0.0,80.0,2.715,670.13,0.6959914586582759,0.8124935339820676,0.8179002238353096,191.14586716060498,194.6546600134848,0.0,0.0,0.0,0.0,0.0
2026-01-03,94.0,0.0,81.0,2.7299999999999995,672.86,0.6959914586582759,0.8184940267812036,0.8237783225144376,192.30575002432997,195.8191926238876,0.0,0.0,0.0,0.0,0.0
2026-01-04,95.0,0.0,82.0,2.44,675.3000000000001,0.6959914586582759,0.8243142450867174,0.8293752811853425,193.26556320915475,196.78265894089785,0.0,0.0,0.0,0.0,0.0
2026-01-05,96.0,0.0,83.0,3.0599999999999996,678.36,0.6959914586582759,0.8299461700449431,0.8347045463225627,194.70477327371594,198.22697656880308,0.0,0.0,0.0,0.0,0.0
2026-01-06,97.0,0.0,84.0,3.105,681.465,0.6959914586582759,0.8352323628957813,0.8397789212773807,196.1896281887744,199.71682766540272,0.0,0.0,0.0,0.0,0.0
2026-01-07,98.0,0.0,85.0,1.6749999999999998,683.14,0.6959914586582759,0.8402575029979859,0.8446105970373738,196.72949663429003,200.25842273597289,0.0,0.0,0.0,0.0,0.0
2026-01-08,99.0,0.0,86.0,2.4299999999999997,685.5699999999999,0.6959914586582759,0.8449934150347937,0.8492111815147863,197.69744344918357,201.22934870469692,0.0,0.0,0.0,0.0,0.0
2026-01-09,100.0,0.0,87.0,2.4400000000000004,688.01,0.6959914586582759,0.8494869114626109,0.853591727434084,198.67529312520912,202.21010875566472,0.0,0.0,0.0,0.0,0.0
2026-01-10,101.0,0.0,88.0,1.9799999999999998,689.99,0.6959914586582759,0.8537799186700644,0.857762758885694,199.3757865595457,202.91261293215268,0.0,0.0,0.0,0.0,0.0
2026-01-11,102.0,0.0,89.0,3.0599999999999996,693.05,0.6959914586582759,0.8578249857309548,0.8617342966097201,200.84467336229898,204.38561495411358,0.0,0.0,0.0,0.0,0.0
2026-01-12,103.0,0.0,90.0,4.975,698.025,0.6959914586582759,0.8615943217114725,0.8655158820703799,204.8665067621539,208.41869203567518,0.0,0.0,0.0,0.0,0.0
2026-01-13,104.0,0.0,91.0,4.68,702.7049999999999,0.6959914586582759,0.8651719904430474,0.8691166003789993,208.38644230964627,211.94847717664337,0.0,0.0,0.0,0.0,0.0
2026-01-14,105.0,0.0,92.0,3.34,706.045,0.6959914586582759,0.8687962516939847,0.8725451021206377,210.1349229625208,213.70158498509275,0.0,0.0,0.0,0.0,0.0
2026-01-15,106.0,0.0,93.0,1.98,708.025,0.6959914586582759,0.8723607895214603,0.8758096241367809,210.84475085505605,214.4131328590084,0.0,0.0,0.0,0.0,0.0
2026-01-16,107.0,0.0,94.0,1.485,709.51,0.6959914586582759,0.8758912882974889,0.8789180093140305,211.31127043932898,214.8806399439966,0.0,0.0,0.0,0.0,0.0
2026-01-17,108.0,0.0,95.0,1.9300000000000002,711.4399999999999,0.6959914586582759,0.8792591199058659,0.8818777254263331,211.99703094402025,215.567650830656,0.0,0.0,0.0,0.0,0.0
2026-01-18,109.0,0.0,96.0,3.21,714.65,0.6959914586582759,0.8824466460228846,0.8846958830760149,213.6326443841474,217.20581540805472,0.0,0.0,0.0,0.0,0.0
2026-01-19,110.0,0.0,97.0,3.865,718.515,0.6959914586582759,0.8854625932754693,0.8873792527767261,216.0025530389104,219.57886181162968,0.0,0.0,0.0,0.0,0.0
2026-01-20,111.0,0.0,98.0,2.0,720.515,0.6959914586582759,0.8883341902282875,0.8899342812193358,216.73156969332248,220.30868132401739,0.0,0.0,0.0,0.0,0.0
2026-01-21,112.0,0.0,99.0,1.8499999999999999,722.365,0.6959914586582759,0.8911035891498094,0.8923671067598549,217.37993722266003,220.9576107351066,0.0,0.0,0.0,0.0,0.0
2026-01-22,113.0,0.0,100.0,1.3000000000000003,723.665,0.6959914586582759,0.8937571276435522,0.8946835741665956,217.7735432178517,221.35146600880412,0.0,0.0,0.0,0.0,0.0
2026-01-23,114.0,0.0,101.0,0.915,724.5799999999999,0.6959914586582759,0.8962962665898845,0.8968892486620007,218.0245415834365,221.60256580000748,0.0,0.0,0.0,0.0,0.0
2026-01-24,115.0,0.0,102.0,0.4099999999999999,724.9899999999999,0.6959914586582759,0.8987385345693341,0.8989894292928713,218.12376038343413,221.701801512821,0.0,0.0,0.0,0.0,0.0
2026-01-25,116.0,0.0,103.0,1.2500000000000002,726.2399999999999,0.6959914586582759,0.9010579668385319,0.9010579668385319,218.4991227180022,222.07716384738907,0.0,0.0,0.0,0.0,0.0
2026-01-26,117.0,0.0,104.0,2.575,728.8149999999999,0.6959914586582759,0.9032600726639938,0.9032600726639938,219.6119947690583,223.19003589844516,0.0,0.0,0.0,0.0,0.0
2026-01-27,118.0,0.0,105.0,1.9349999999999998,730.7499999999999,0.6959914586582759,0.9053500722503998,0.9053500722503998,220.31289506747248,223.89093619685934,0.0,0.0,0.0,0.0,0.0
2026-01-28,119.0,0.0,106.0,2.795,733.5449999999998,0.6959914586582759,0.9073329084236643,0.9073329084236643,221.6015066553474,225.17954778473427,0.0,0.0,0.0,0.0,0.0
2026-01-29,120.0,0.0,107.0,3.505,737.0499999999998,0.6959914586582759,0.9092132575387288,0.9092132575387288,223.57753427405618,227.15557540344304,0.0,0.0,0.0,0.0,0.0
2026-01-30,121.0,0.0,108.0,4.3,741.3499999999998,0.6959914586582759,0.9109955396233997,0.9109955396233997,226.59771044936528,230.17575157875214,0.0,0.0,0.0,0.0,0.0
